period,org_code,type,attendances,breaches,admissions
2017-02-01,RW1,other,1844,7,1
2017-02-01,NTPAD,other,4164,3,0
2017-02-01,RTP,1,7142,647,2172
2017-02-01,RDR,other,6993,136,0
2017-02-01,RBA,1,4751,332,1584
2017-02-01,AAH,other,139,0,0
2017-02-01,RDZ,1,5527,441,1706
2017-02-01,RDZ,2,1328,2,4
2017-02-01,RA9,1,5146,809,2243
2017-02-01,RA9,other,2341,0,0
2017-02-01,RHM,1,7349,1528,2937
2017-02-01,RHM,2,1375,37,7
2017-02-01,RA7,1,7904,1816,2597
2017-02-01,RA7,2,1603,16,10
2017-02-01,RYR,1,9715,659,2840
2017-02-01,RYR,other,981,9,0
2017-02-01,RA3,1,3683,1125,910
2017-02-01,NDA56,other,2416,20,0
2017-02-01,G82071,other,1857,0,0
2017-02-01,NDA55,other,2743,7,0
2017-02-01,NLX24,other,1243,2,0
2017-02-01,RA4,1,3374,133,1270
2017-01-01,RF4,1,20430,5247,4519
2017-01-01,RF4,2,632,7,0
2017-01-01,RF4,other,3227,19,0
2017-01-01,R1H,1,28420,7426,6435
2017-01-01,R1H,2,598,34,0
2017-01-01,R1H,other,11699,168,0
2017-01-01,AD913,other,4260,0,0
2017-01-01,RYX,other,19019,217,0
2017-01-01,RQM,1,16920,3141,3339
2017-01-01,RQM,other,7349,73,0
2017-01-01,RJ6,1,6618,1438,2197
2017-01-01,RJ6,other,3472,71,0
2017-01-01,Y02696,other,1238,0,0
2017-01-01,NX122,other,2202,0,0
2017-01-01,RVR,1,11643,652,3264
2017-01-01,RVR,2,487,0,13
2017-01-01,RJ1,1,11677,1840,3149
2017-01-01,RJ1,2,701,0,0
2017-01-01,RJ1,other,2903,6,0
2017-01-01,Y03082,other,3892,0,0
2017-01-01,RQX,1,10039,710,1639
2017-01-01,RY9,other,4313,4,0
2017-01-01,RYJ,1,9744,3197,3139
2017-01-01,RYJ,2,3585,13,14
2017-01-01,RYJ,other,11007,123,0
2017-01-01,RJZ,1,16752,4887,4419
2017-01-01,RJZ,2,2045,1,0
2017-01-01,RJZ,other,4713,234,0
2017-01-01,RAX,1,8628,1652,1782
2017-01-01,RAX,2,879,0,0
2017-01-01,RJ2,1,17998,4454,4657
2017-01-01,RJ2,other,5481,164,0
2017-01-01,R1K,1,11961,5897,4587
2017-01-01,R1K,other,16918,199,0
2017-01-01,RP6,2,7764,101,28
2017-01-01,RAT,other,5180,124,0
2017-01-01,RAP,1,14751,3543,2498
2017-01-01,Y02973,other,838,0,0
2017-01-01,AF003,other,417,0,0
2017-01-01,AF002,other,560,0,0
2017-01-01,RAL,1,18559,3690,3556
2017-01-01,RAL,other,3151,1,0
2017-01-01,Y03047,other,2037,0,0
2017-01-01,RJ7,1,12656,1879,3871
2017-01-01,RJ7,other,1352,0,0
2017-01-01,F84747,other,2592,0,0
2017-01-01,RAS,1,5686,2776,1856
2017-01-01,RAS,other,8107,63,0
2017-01-01,Y03094,other,3106,0,0
2017-01-01,E84068,other,3732,0,0
2017-01-01,RKE,1,8255,1414,1268
2017-01-01,RRV,1,11130,1517,2030
2017-01-01,Y02147,other,10009,0,0
2017-01-01,Y03201,other,2670,0,0
2017-01-01,NL7,other,5358,0,0
2017-01-01,RDD,1,11165,1385,2361
2017-01-01,RC1,1,6024,555,1908
2017-01-01,M85813,other,3352,0,0
2017-01-01,RQ3,1,5130,248,1072
2017-01-01,RJF,1,5150,1157,1914
2017-01-01,RJF,other,3995,0,3
2017-01-01,RGT,1,8801,2361,3100
2017-01-01,RGT,other,3008,1,25
2017-01-01,RFS,1,6644,1393,2059
2017-01-01,NQ108,other,2130,2,0
2017-01-01,RDE,1,6902,1627,2597
2017-01-01,RDE,other,4872,0,0
2017-01-01,Y03571,other,5939,134,0
2017-01-01,RTG,1,10806,2386,3700
2017-01-01,RTG,other,4302,8,41
2017-01-01,RY8,other,4521,0,0
2017-01-01,NNJ,other,2006,15,0
2017-01-01,RWH,1,8657,2148,3300
2017-01-01,RWH,other,4306,0,0
2017-01-01,NAX,other,274,0,0
2017-01-01,NQ106,other,513,0,0
2017-01-01,RLT,1,6258,1380,1138
2017-01-01,NTPAL,other,2134,0,0
2017-01-01,NEH06,other,1789,1,0
2017-01-01,RR1,1,18898,5019,5787
2017-01-01,RR1,other,3317,59,1393
2017-01-01,RY4,other,764,1,0
2017-01-01,RQQ,1,3571,884,802
2017-01-01,RGQ,1,6788,1073,2123
2017-01-01,RGQ,other,393,0,188
2017-01-01,RGP,1,5882,740,1281
2017-01-01,RGP,other,97,0,0
2017-01-01,RNQ,1,7088,2095,2378
2017-01-01,C82038,other,363,0,0
2017-01-01,RY5,other,12907,127,19
2017-01-01,NJS05,other,3504,67,0
2017-01-01,RC9,1,8331,183,2711
2017-01-01,RC9,other,3644,0,0
2017-01-01,C82009,other,327,0,0
2017-01-01,NLO11,other,561,1,0
2017-01-01,NLO09,other,588,5,0
2017-01-01,RQ8,1,7343,1748,2374
2017-01-01,RQ8,other,475,33,0
2017-01-01,RD8,1,7028,1621,1307
2017-01-01,RD8,other,4716,1,0
2017-01-01,Y02652,other,4164,0,0
2017-01-01,RM1,1,8944,2311,2275
2017-01-01,RM1,other,799,0,0
2017-01-01,RGN,1,7547,2278,2211
2017-01-01,RGN,other,637,0,0
2017-01-01,RNS,1,8353,1712,2380
2017-01-01,RNS,2,864,2,0
2017-01-01,NMH01,other,5324,0,0
2017-01-01,NR3,other,4901,194,0
2017-01-01,RX1,1,14017,3472,4073
2017-01-01,RX1,2,1435,18,0
2017-01-01,RX1,other,172,3,0
2017-01-01,NLO10,other,3033,20,0
2017-01-01,C82010,other,282,0,0
2017-01-01,NLO12,other,237,1,0
2017-01-01,Y02428,other,2411,0,0
2017-01-01,RXK,1,13929,2932,3212
2017-01-01,RXK,2,1990,14,27
2017-01-01,RXK,other,2720,0,0
2017-01-01,RK5,1,8295,919,2788
2017-01-01,RK5,other,3907,18,5
2017-01-01,RXW,1,9289,2882,2360
2017-01-01,RXW,other,1727,0,0
2017-01-01,R1D,2,466,0,0
2017-01-01,R1D,other,1690,0,0
2017-01-01,Y02615,other,5655,0,0
2017-01-01,RJC,1,4949,379,1700
2017-01-01,RJC,other,570,0,0
2017-01-01,RAJ,1,7989,1484,2446
2017-01-01,Y02961,other,3966,0,0
2017-01-01,RNA,1,8593,1903,2460
2017-01-01,RNA,other,6882,0,0
2017-01-01,RQW,1,8076,3019,1525
2017-01-01,RCX,1,4996,684,2142
2017-01-01,RL4,1,10711,2416,2700
2017-01-01,RL4,other,7657,67,0
2017-01-01,RWD,1,12238,2977,3522
2017-01-01,RRK,1,9640,2585,2919
2017-01-01,RKB,1,11313,3361,3874
2017-01-01,RKB,2,1861,45,72
2017-01-01,RKB,other,1927,7,2
2017-01-01,RWE,1,11691,4146,3729
2017-01-01,RWE,2,1711,28,6
2017-01-01,RWE,other,5928,68,232
2017-01-01,RJE,1,14046,4583,4206
2017-01-01,RJE,2,404,0,0
2017-01-01,RJE,other,4376,65,0
2017-01-01,RBK,1,6401,2418,1965
2017-01-01,RBK,other,3587,14,0
2017-01-01,ATQ02,other,3933,0,0
2017-01-01,RWG,1,7670,2696,2768
2017-01-01,RWG,other,3312,9,0
2017-01-01,RGR,1,5353,681,2019
2017-01-01,RWP,1,9170,3174,2928
2017-01-01,RWP,other,4785,0,0
2017-01-01,R1A,2,726,0,0
2017-01-01,RLQ,1,4195,1060,1084
2017-01-01,RLQ,other,3060,0,0
2017-01-01,REM,1,6896,2880,2229
2017-01-01,REM,other,6984,0,0
2017-01-01,RCF,1,4996,580,997
2017-01-01,RBS,1,4829,131,1111
2017-01-01,RFF,1,6947,894,2227
2017-01-01,RXL,1,6534,2406,2136
2017-01-01,RXL,other,9209,0,0
2017-01-01,RMC,1,8074,1875,2334
2017-01-01,RMC,other,955,0,6
2017-01-01,RAE,1,11080,1468,3075
2017-01-01,NNF09,other,1365,0,0
2017-01-01,RY2,other,7639,32,0
2017-01-01,RWY,1,12385,967,2746
2017-01-01,RW3,1,12022,2741,3687
2017-01-01,RW3,2,3350,5,153
2017-01-01,RW3,other,9658,41,169
2017-01-01,RLN,1,7906,1681,2838
2017-01-01,RLN,2,2194,11,43
2017-01-01,RLN,other,2630,5,0
2017-01-01,RJR,1,5675,1080,1599
2017-01-01,RJR,other,580,4,0
2017-01-01,RXP,1,10652,2797,3465
2017-01-01,RXP,other,11643,0,0
2017-01-01,RNN,other,1438,22,0
2017-01-01,RP5,1,10771,1990,3376
2017-01-01,RP5,other,2563,0,401
2017-01-01,RJN,1,3822,1153,980
2017-01-01,RJN,other,205,0,0
2017-01-01,RXR,1,9071,3333,3153
2017-01-01,RXR,other,6107,410,42
2017-01-01,NNF28,other,78,0,0
2017-01-01,RR7,1,7081,606,1687
2017-01-01,RR7,other,2359,0,0
2017-01-01,RCD,1,3575,262,917
2017-01-01,RCD,other,743,0,0
2017-01-01,RWA,1,10847,2066,3163
2017-01-01,RWA,other,1130,0,0
2017-01-01,RV9,other,1385,1,0
2017-01-01,RXN,1,6350,1735,1787
2017-01-01,RXN,other,4327,128,285
2017-01-01,Y01231,other,2243,0,0
2017-01-01,RR8,1,17366,3508,5056
2017-01-01,RR8,other,1932,0,0
2017-01-01,Y02875,other,4225,0,0
2017-01-01,RY1,other,2160,0,0
2017-01-01,REP,2,1109,32,128
2017-01-01,Y01069,other,3286,0,0
2017-01-01,RBT,1,5404,1082,1636
2017-01-01,RBT,other,1561,0,0
2017-01-01,RXF,1,19422,4444,4642
2017-01-01,RNL,1,7502,1471,2072
2017-01-01,RVW,1,5630,600,1729
2017-01-01,RVW,other,1446,0,4
2017-01-01,RTV,other,1889,0,0
2017-01-01,NLO01,other,6848,241,0
2017-01-01,RJL,1,10715,2370,2569
2017-01-01,RJL,other,1213,1,0
2017-01-01,RTF,1,8126,1493,3831
2017-01-01,RTF,other,7370,56,22
2017-01-01,RW6,1,21943,6004,5261
2017-01-01,RW6,other,4227,86,109
2017-01-01,RT2,other,3681,0,0
2017-01-01,RQ6,1,7521,2659,2204
2017-01-01,RQ6,2,1720,0,20
2017-01-01,RQ6,other,10253,0,0
2017-01-01,RM3,1,8292,1933,2643
2017-01-01,RCU,1,4549,76,626
2017-01-01,RHQ,1,9180,2735,2976
2017-01-01,RHQ,2,1129,0,0
2017-01-01,RHQ,other,6672,11,6
2017-01-01,RTR,1,9800,1156,2065
2017-01-01,RTR,other,5567,1,21
2017-01-01,RE9,1,4925,725,1266
2017-01-01,RE9,other,599,2,0
2017-01-01,RVY,1,6048,1236,1814
2017-01-01,RVY,other,4838,6,0
2017-01-01,RBN,1,8609,2619,3250
2017-01-01,RBN,other,5522,32,0
2017-01-01,RWJ,1,7257,2140,2355
2017-01-01,RMP,1,7037,1638,1773
2017-01-01,RTD,1,9872,1405,2200
2017-01-01,RTD,2,1605,32,19
2017-01-01,RTD,other,4543,0,5
2017-01-01,RFR,1,6275,1876,1575
2017-01-01,RFR,other,4337,18,0
2017-01-01,RM2,1,8151,1295,2563
2017-01-01,RTX,1,6612,1664,2051
2017-01-01,RTX,other,1612,26,88
2017-01-01,RWW,1,6598,1431,2661
2017-01-01,RWW,other,3667,21,0
2017-01-01,RY7,other,4317,61,0
2017-01-01,RBL,1,7665,1972,2527
2017-01-01,RBL,other,2493,32,0
2017-01-01,AJN,other,418,0,0
2017-01-01,RRF,1,6852,1604,1798
2017-01-01,RCB,1,8546,3160,3362
2017-01-01,RCB,other,5978,8,0
2017-01-01,RTK,1,8219,1664,2099
2017-01-01,RTK,other,1387,0,0
2017-01-01,Y02688,other,3401,17,0
2017-01-01,NQT10,other,3629,0,0
2017-01-01,RWX,other,5085,0,0
2017-01-01,Y04538,other,2938,0,0
2017-01-01,RXH,1,11727,2903,3274
2017-01-01,RXH,2,963,2,21
2017-01-01,NLW,other,4856,1,0
2017-01-01,RXQ,1,6779,1474,2746
2017-01-01,RXQ,2,1258,0,527
2017-01-01,RXQ,other,3291,8,0
2017-01-01,Y00058,other,2222,39,0
2017-01-01,NLT02,other,1065,0,0
2017-01-01,RJ8,other,7669,20,10
2017-01-01,RN7,1,8267,2229,2325
2017-01-01,RN7,other,1496,3,0
2017-01-01,RBD,1,3402,193,1326
2017-01-01,RBD,other,3602,2,0
2017-01-01,RVV,1,11837,4875,3216
2017-01-01,RVV,other,4930,53,444
2017-01-01,RXC,1,8771,2335,2663
2017-01-01,DD401,other,847,0,0
2017-01-01,RDU,1,19458,2980,6133
2017-01-01,R1J,other,5056,39,1
2017-01-01,RTE,1,10613,2697,3482
2017-01-01,RN3,1,6556,1995,2425
2017-01-01,RN3,other,4932,35,0
2017-01-01,RN5,1,8914,1974,2429
2017-01-01,RN5,other,1108,0,0
2017-01-01,NDA57,other,615,8,0
2017-01-01,R1F,1,3244,819,830
2017-01-01,R1F,other,1170,0,0
2017-01-01,RYY,other,5276,10,0
2017-01-01,NR5,other,3190,1,0
2017-01-01,RWF,1,11206,3056,3431
2017-01-01,RWF,other,1741,0,0
2017-01-01,RPA,1,9088,2548,2061
2017-01-01,RVJ,1,6687,1651,2380
2017-01-01,RBZ,1,3429,403,1128
2017-01-01,RBZ,other,3561,0,0
2017-01-01,L83087,other,122,0,0
2017-01-01,RNU,other,2445,37,0
2017-01-01,RTH,1,10450,1833,3223
2017-01-01,RTH,2,1643,0,66
2017-01-01,NLX02,other,520,0,0
2017-01-01,RK9,1,7728,1634,2945
2017-01-01,RK9,2,236,0,0
2017-01-01,RD3,1,5315,653,1777
2017-01-01,RD3,other,1285,0,0
2017-01-01,RHU,1,8906,2966,2979
2017-01-01,RHU,2,816,0,0
2017-01-01,RHU,other,1585,12,4
2017-01-01,RPC,other,837,3,18
2017-01-01,RHW,1,9158,1209,3112
2017-01-01,RHW,2,1247,11,4
2017-01-01,REF,1,5580,1366,2515
2017-01-01,REF,other,1345,13,29
2017-01-01,RH8,1,7798,757,1954
2017-01-01,RH8,other,602,0,0
2017-01-01,RA2,1,5570,767,2059
2017-01-01,RD1,1,5818,1763,2167
2017-01-01,RD1,other,936,14,122
2017-01-01,RNZ,1,3550,581,1126
2017-01-01,RNZ,2,282,0,0
2017-01-01,Y02666,other,1333,0,0
2017-01-01,RH5,other,6219,14,0
2017-01-01,RYF,other,1131,0,0
2017-01-01,NTP11,other,4541,2,0
2017-01-01,RW1,other,1838,6,6
2017-01-01,NTPAD,other,4396,36,0
2017-01-01,RTP,1,7711,1004,2391
2017-01-01,RDR,other,8135,145,0
2017-01-01,RBA,1,5198,453,1823
2017-01-01,AAH,other,146,0,0
2017-01-01,RDZ,1,5994,665,1982
2017-01-01,RDZ,2,1320,3,9
2017-01-01,RA9,1,5863,1088,2540
2017-01-01,RA9,other,2460,0,0
2017-01-01,RHM,1,8230,1472,3311
2017-01-01,RHM,2,1351,23,16
2017-01-01,RA7,1,8566,1985,2967
2017-01-01,RA7,2,1668,24,20
2017-01-01,RYR,1,10512,1030,3159
2017-01-01,RYR,other,1053,2,0
2017-01-01,RA3,1,4073,1471,1074
2017-01-01,NDA56,other,2600,7,0
2017-01-01,G82071,other,2016,0,0
2017-01-01,NDA55,other,3051,13,0
2017-01-01,NLX24,other,1257,3,0
2017-01-01,RA4,1,3812,162,1578
2016-12-01,RF4,1,21096,3929,4644
2016-12-01,RF4,2,560,1,0
2016-12-01,RF4,other,3383,13,0
2016-12-01,R1H,1,29522,7298,6780
2016-12-01,R1H,2,594,0,0
2016-12-01,R1H,other,11112,116,0
2016-12-01,AD913,other,4435,1,0
2016-12-01,RYX,other,18545,273,0
2016-12-01,RQM,1,16931,2675,3671
2016-12-01,RQM,other,7679,131,0
2016-12-01,RJ6,1,6551,1483,2190
2016-12-01,RJ6,other,3826,86,0
2016-12-01,Y02696,other,1244,0,0
2016-12-01,NX122,other,2777,0,0
2016-12-01,RVR,1,12585,768,3414
2016-12-01,RVR,2,383,0,1
2016-12-01,RJ1,1,12254,1716,3216
2016-12-01,RJ1,2,671,0,0
2016-12-01,RJ1,other,2621,6,0
2016-12-01,Y03082,other,3690,0,0
2016-12-01,RQX,1,10278,642,1733
2016-12-01,RY9,other,4668,0,0
2016-12-01,RYJ,1,9996,3530,3274
2016-12-01,RYJ,2,3472,14,13
2016-12-01,RYJ,other,10846,217,0
2016-12-01,RJZ,1,17326,5682,4487
2016-12-01,RJZ,2,1914,3,0
2016-12-01,RJZ,other,5066,275,0
2016-12-01,RAX,1,9191,1417,1896
2016-12-01,RAX,2,888,0,0
2016-12-01,RJ2,1,18393,4254,5098
2016-12-01,RJ2,other,5750,289,0
2016-12-01,R1K,1,12163,5392,4705
2016-12-01,R1K,other,17439,228,0
2016-12-01,RP6,2,7183,46,28
2016-12-01,RAT,other,4404,62,0
2016-12-01,RAP,1,14918,3078,2657
2016-12-01,Y02973,other,758,0,0
2016-12-01,AF003,other,390,0,0
2016-12-01,AF002,other,486,0,0
2016-12-01,RAL,1,19157,3695,3816
2016-12-01,RAL,other,3329,1,0
2016-12-01,Y03047,other,1997,0,0
2016-12-01,RJ7,1,12785,1537,3818
2016-12-01,RJ7,other,1364,0,0
2016-12-01,F84747,other,2491,0,0
2016-12-01,RAS,1,5868,2777,1731
2016-12-01,RAS,other,7993,23,0
2016-12-01,Y03094,other,3212,0,0
2016-12-01,E84068,other,3847,0,0
2016-12-01,RKE,1,8238,1169,1307
2016-12-01,RRV,1,11196,1565,2001
2016-12-01,Y02147,other,10188,0,0
2016-12-01,Y03201,other,2474,0,0
2016-12-01,NL7,other,5021,0,0
2016-12-01,RDD,1,11910,1316,2484
2016-12-01,RC1,1,6147,614,1916
2016-12-01,M85813,other,3324,0,0
2016-12-01,RQ3,1,5297,368,985
2016-12-01,RJF,1,5228,1190,1793
2016-12-01,RJF,other,4045,0,7
2016-12-01,RGT,1,9127,2262,3084
2016-12-01,RGT,other,2957,0,26
2016-12-01,RFS,1,6708,1247,1980
2016-12-01,NQ108,other,2224,6,0
2016-12-01,RDE,1,7272,2135,2555
2016-12-01,Y03571,other,6132,16,0
2016-12-01,RTG,1,11375,2504,3702
2016-12-01,RTG,other,4664,39,26
2016-12-01,RY8,other,4694,0,0
2016-12-01,NNJ,other,1995,0,0
2016-12-01,RWH,1,9048,1983,3408
2016-12-01,RWH,other,4540,2,0
2016-12-01,NAX,other,274,0,0
2016-12-01,NQ106,other,508,0,0
2016-12-01,RLT,1,6396,1119,1100
2016-12-01,NTPAL,other,2257,0,0
2016-12-01,NEH06,other,1494,0,0
2016-12-01,RR1,1,18850,4047,5865
2016-12-01,RR1,other,3275,38,1272
2016-12-01,RY4,other,719,1,0
2016-12-01,RQQ,1,3574,1007,740
2016-12-01,RGQ,1,7206,692,2078
2016-12-01,RGQ,other,394,0,146
2016-12-01,RGP,1,6005,616,1296
2016-12-01,RGP,other,124,0,0
2016-12-01,RNQ,1,7469,1546,2584
2016-12-01,C82038,other,317,0,0
2016-12-01,RY5,other,13131,99,28
2016-12-01,NJS05,other,3650,125,0
2016-12-01,RC9,1,8572,171,2760
2016-12-01,RC9,other,4206,0,0
2016-12-01,C82009,other,384,0,0
2016-12-01,NLO11,other,656,1,0
2016-12-01,NLO09,other,617,6,0
2016-12-01,RQ8,1,7412,1471,2475
2016-12-01,RQ8,other,517,19,0
2016-12-01,RD8,1,7931,1585,1336
2016-12-01,RD8,other,5165,6,0
2016-12-01,Y02652,other,4210,0,0
2016-12-01,RM1,1,9632,2151,2533
2016-12-01,RM1,other,770,0,0
2016-12-01,Y02646,other,5198,0,0
2016-12-01,RGN,1,8206,2454,2233
2016-12-01,RGN,other,598,1,0
2016-12-01,RNS,1,8679,1596,2568
2016-12-01,RNS,2,875,4,0
2016-12-01,NMH01,other,5609,0,0
2016-12-01,NR3,other,5102,265,0
2016-12-01,RX1,1,14569,3901,4212
2016-12-01,RX1,2,1295,51,0
2016-12-01,RX1,other,191,3,0
2016-12-01,NLO10,other,3145,9,0
2016-12-01,C82010,other,200,0,0
2016-12-01,NLO12,other,327,0,0
2016-12-01,Y02428,other,2405,0,0
2016-12-01,RXK,1,13578,3319,3339
2016-12-01,RXK,2,1945,5,28
2016-12-01,RXK,other,2886,0,0
2016-12-01,RK5,1,8466,722,2828
2016-12-01,RK5,other,4194,31,9
2016-12-01,RXW,1,9667,2523,2323
2016-12-01,RXW,other,1812,0,0
2016-12-01,R1D,2,400,0,0
2016-12-01,R1D,other,1592,2,0
2016-12-01,Y02615,other,5884,0,0
2016-12-01,RJC,1,5226,393,1655
2016-12-01,RJC,other,535,0,0
2016-12-01,RAJ,1,8375,2252,2428
2016-12-01,Y02961,other,4191,0,0
2016-12-01,RNA,1,8720,1495,2687
2016-12-01,RNA,other,7491,0,0
2016-12-01,RQW,1,8432,2584,1616
2016-12-01,RCX,1,4970,348,1907
2016-12-01,RL4,1,10541,1591,2588
2016-12-01,RL4,other,9089,83,0
2016-12-01,RWD,1,12617,2837,3594
2016-12-01,RRK,1,9449,2179,2882
2016-12-01,RKB,1,11507,3100,3930
2016-12-01,RKB,2,1655,21,83
2016-12-01,RKB,other,2115,5,3
2016-12-01,RWE,1,12221,4881,3942
2016-12-01,RWE,2,1569,13,7
2016-12-01,RWE,other,6538,79,275
2016-12-01,RJE,1,14278,5110,4458
2016-12-01,RJE,2,358,0,0
2016-12-01,RJE,other,4640,23,0
2016-12-01,RBK,1,6268,2093,1888
2016-12-01,RBK,other,3714,6,0
2016-12-01,ATQ02,other,3932,0,0
2016-12-01,RWG,1,8117,2452,3012
2016-12-01,RWG,other,3422,22,0
2016-12-01,RGR,1,5511,744,1977
2016-12-01,RWP,1,9735,3568,2968
2016-12-01,RWP,other,4690,0,0
2016-12-01,R1A,2,762,0,0
2016-12-01,RLQ,1,4490,1318,1123
2016-12-01,RLQ,other,3104,0,0
2016-12-01,REM,1,6945,2918,2202
2016-12-01,REM,other,6981,0,0
2016-12-01,RCF,1,5335,694,1042
2016-12-01,RBS,1,5230,402,1091
2016-12-01,RFF,1,6980,1149,2140
2016-12-01,RXL,1,6902,2690,2251
2016-12-01,RXL,other,9193,0,0
2016-12-01,RMC,1,8874,1959,2430
2016-12-01,RMC,other,557,3,1
2016-12-01,RAE,1,11737,2104,3285
2016-12-01,NNF09,other,1105,1,0
2016-12-01,RY2,other,7326,79,0
2016-12-01,RWY,1,12735,957,2701
2016-12-01,NTP08,other,4299,7,0
2016-12-01,RW3,1,12681,2380,3754
2016-12-01,RW3,2,3236,1,153
2016-12-01,RW3,other,9451,32,149
2016-12-01,RLN,1,8164,1090,2926
2016-12-01,RLN,2,2076,15,37
2016-12-01,RLN,other,2569,4,0
2016-12-01,RJR,1,5912,1152,1548
2016-12-01,RJR,other,649,3,0
2016-12-01,RXP,1,10593,2360,3302
2016-12-01,RXP,other,11923,0,0
2016-12-01,RNN,other,1019,11,0
2016-12-01,RP5,1,10927,1811,3422
2016-12-01,RP5,other,2569,0,378
2016-12-01,RJN,1,4153,884,1006
2016-12-01,RJN,other,227,0,0
2016-12-01,RXR,1,9428,3024,3253
2016-12-01,RXR,other,5933,469,45
2016-12-01,NNF28,other,67,0,0
2016-12-01,RR7,1,7549,504,1755
2016-12-01,RR7,other,2398,11,0
2016-12-01,RCD,1,4065,363,998
2016-12-01,RCD,other,769,0,0
2016-12-01,RWA,1,10770,1504,3376
2016-12-01,RWA,other,1108,4,0
2016-12-01,RV9,other,1322,2,0
2016-12-01,RXN,1,7640,2308,2045
2016-12-01,RXN,other,3286,94,155
2016-12-01,Y01231,other,1846,0,0
2016-12-01,RR8,1,17763,4275,5030
2016-12-01,RR8,other,1746,0,0
2016-12-01,Y02875,other,4112,0,0
2016-12-01,RY1,other,2356,0,0
2016-12-01,REP,2,1015,47,95
2016-12-01,Y01069,other,3549,0,0
2016-12-01,RBT,1,5284,752,1813
2016-12-01,RBT,other,1721,1,0
2016-12-01,RXF,1,19596,4516,4750
2016-12-01,RNL,1,7406,1053,2105
2016-12-01,RVW,1,5811,658,1787
2016-12-01,RVW,other,1269,0,5
2016-12-01,RTV,other,1813,0,0
2016-12-01,NLO01,other,6720,14,0
2016-12-01,RJL,1,10790,2115,2655
2016-12-01,RJL,other,1259,1,3
2016-12-01,RTF,1,8620,2083,3799
2016-12-01,RTF,other,7821,56,17
2016-12-01,RW6,1,22409,5784,5449
2016-12-01,RW6,other,4272,147,120
2016-12-01,RT2,other,4648,0,0
2016-12-01,RQ6,1,7524,2709,2198
2016-12-01,RQ6,2,1537,1,20
2016-12-01,RQ6,other,10044,0,0
2016-12-01,RM3,1,8662,1413,2898
2016-12-01,RCU,1,5114,177,664
2016-12-01,RHQ,1,9465,3380,2771
2016-12-01,RHQ,2,1010,0,0
2016-12-01,RHQ,other,6925,0,8
2016-12-01,RTR,1,10109,992,2103
2016-12-01,RTR,other,5846,0,24
2016-12-01,RE9,1,4833,444,1290
2016-12-01,RE9,other,690,5,0
2016-12-01,RVY,1,6506,1013,2014
2016-12-01,RVY,other,4784,14,0
2016-12-01,RBN,1,8599,2234,3333
2016-12-01,RBN,other,5411,25,0
2016-12-01,RWJ,1,7897,2414,2484
2016-12-01,RMP,1,7165,1703,1764
2016-12-01,RTD,1,10614,1422,2361
2016-12-01,RTD,2,1596,20,21
2016-12-01,RTD,other,4499,0,4
2016-12-01,RFR,1,2572,535,721
2016-12-01,RM2,1,8542,1389,2796
2016-12-01,RTX,1,7222,1578,2214
2016-12-01,RTX,other,1233,25,92
2016-12-01,RWW,1,6544,1489,2639
2016-12-01,RWW,other,3638,25,0
2016-12-01,RY7,other,4519,145,0
2016-12-01,RBL,1,8142,1819,2588
2016-12-01,RBL,other,2722,127,0
2016-12-01,AJN,other,1261,0,0
2016-12-01,RRF,1,7470,1298,1864
2016-12-01,RCB,1,9147,2887,3464
2016-12-01,RCB,other,6267,21,0
2016-12-01,RTK,1,8574,1661,2095
2016-12-01,RTK,other,1275,0,0
2016-12-01,Y02688,other,3449,0,0
2016-12-01,NQT10,other,3620,0,0
2016-12-01,RWX,other,5182,0,0
2016-12-01,Y04538,other,2690,4,0
2016-12-01,RXH,1,12300,2597,3467
2016-12-01,RXH,2,976,0,20
2016-12-01,NLW,other,4563,45,0
2016-12-01,RXQ,1,7043,1456,2895
2016-12-01,RXQ,2,1217,0,459
2016-12-01,RXQ,other,3538,12,0
2016-12-01,Y00058,other,2363,3,0
2016-12-01,NLT02,other,966,0,0
2016-12-01,RJ8,other,7697,27,6
2016-12-01,RN7,1,8993,2187,2565
2016-12-01,RN7,other,1427,0,0
2016-12-01,RBD,1,3439,77,1274
2016-12-01,RBD,other,4056,3,0
2016-12-01,RVV,1,12487,4481,3384
2016-12-01,RVV,other,5004,23,423
2016-12-01,RXC,1,9136,2055,2793
2016-12-01,DD401,other,796,0,0
2016-12-01,RDU,1,19713,2228,6370
2016-12-01,R1J,other,5359,24,0
2016-12-01,RTE,1,10843,2809,3396
2016-12-01,RN3,1,6665,2085,2415
2016-12-01,RN3,other,4992,16,0
2016-12-01,RN5,1,8976,1391,2445
2016-12-01,RN5,other,997,0,0
2016-12-01,NDA57,other,523,0,0
2016-12-01,R1F,1,3391,672,821
2016-12-01,R1F,other,1442,0,0
2016-12-01,RYY,other,8333,4,0
2016-12-01,NR5,other,2934,0,0
2016-12-01,RWF,1,11901,2740,3546
2016-12-01,RWF,other,1751,0,0
2016-12-01,RPA,1,10002,2640,2248
2016-12-01,RVJ,1,6908,1523,2323
2016-12-01,RBZ,1,3613,405,1099
2016-12-01,RBZ,other,3911,0,0
2016-12-01,L83087,other,146,0,0
2016-12-01,RNU,other,2333,68,0
2016-12-01,RTH,1,10813,1105,3612
2016-12-01,RTH,2,1537,0,64
2016-12-01,NLX02,other,574,0,0
2016-12-01,RK9,1,7874,1289,2905
2016-12-01,RK9,2,228,0,0
