period,org_code,type,attendances,breaches,admissions
Jan-17,Y02696,other,1238,0,0
Jan-17,NX122,other,2202,0,0
Jan-17,RVR,1,11643,652,3264
Jan-17,RVR,2,487,0,13
Jan-17,RJ1,1,11677,1840,3149
Jan-17,RJ1,2,701,0,0
Jan-17,RJ1,other,2903,6,0
Jan-17,Y03082,other,3892,0,0
Jan-17,RQX,1,10039,710,1639
Jan-17,RY9,other,4313,4,0
Jan-17,RYJ,1,9744,3197,3139
Jan-17,RYJ,2,3585,13,14
Jan-17,RYJ,other,11007,123,0
Jan-17,RJZ,1,16752,4887,4419
Jan-17,RJZ,2,2045,1,0
Jan-17,RJZ,other,4713,234,0
Jan-17,RAX,1,8628,1652,1782
Jan-17,RAX,2,879,0,0
Jan-17,RJ2,1,17998,4454,4657
Jan-17,RJ2,other,5481,164,0
Jan-17,R1K,1,11961,5897,4587
Jan-17,R1K,other,16918,199,0
Jan-17,RP6,2,7764,101,28
Jan-17,RAT,other,5180,124,0
Jan-17,RAP,1,14751,3543,2498
Jan-17,Y02973,other,838,0,0
Jan-17,AF003,other,417,0,0
Jan-17,AF002,other,560,0,0
Jan-17,RAL,1,18559,3690,3556
Jan-17,RAL,other,3151,1,0
Jan-17,Y03047,other,2037,0,0
Jan-17,RJ7,1,12656,1879,3871
Jan-17,RJ7,other,1352,0,0
Jan-17,F84747,other,2592,0,0
Jan-17,RAS,1,5686,2776,1856
Jan-17,RAS,other,8107,63,0
Jan-17,Y03094,other,3106,0,0
Jan-17,E84068,other,3732,0,0
Jan-17,RKE,1,8255,1414,1268
Jan-17,RRV,1,11130,1517,2030
Jan-17,Y02147,other,10009,0,0
Jan-17,Y03201,other,2670,0,0
Jan-17,NL7,other,5358,0,0
Jan-17,RDD,1,11165,1385,2361
Jan-17,RC1,1,6024,555,1908
Jan-17,M85813,other,3352,0,0
Jan-17,RQ3,1,5130,248,1072
Jan-17,RJF,1,5150,1157,1914
Jan-17,RJF,other,3995,0,3
Jan-17,RGT,1,8801,2361,3100
Jan-17,RGT,other,3008,1,25
Jan-17,RFS,1,6644,1393,2059
Jan-17,NQ108,other,2130,2,0
Jan-17,RDE,1,6902,1627,2597
Jan-17,RDE,other,4872,0,0
Jan-17,Y03571,other,5939,134,0
Jan-17,RTG,1,10806,2386,3700
Jan-17,RTG,other,4302,8,41
Jan-17,RY8,other,4521,0,0
Jan-17,NNJ,other,2006,15,0
Jan-17,RWH,1,8657,2148,3300
Jan-17,RWH,other,4306,0,0
Jan-17,NAX,other,274,0,0
Jan-17,NQ106,other,513,0,0
Jan-17,RLT,1,6258,1380,1138
Jan-17,NTPAL,other,2134,0,0
Jan-17,NEH06,other,1789,1,0
Jan-17,RR1,1,18898,5019,5787
Jan-17,RR1,other,3317,59,1393
Jan-17,RY4,other,764,1,0
Jan-17,RQQ,1,3571,884,802
Jan-17,RGQ,1,6788,1073,2123
Jan-17,RGQ,other,393,0,188
Jan-17,RGP,1,5882,740,1281
Jan-17,RGP,other,97,0,0
Jan-17,RNQ,1,7088,2095,2378
Jan-17,C82038,other,363,0,0
Jan-17,RY5,other,12907,127,19
Jan-17,NJS05,other,3504,67,0
Jan-17,RC9,1,8331,183,2711
Jan-17,RC9,other,3644,0,0
Jan-17,C82009,other,327,0,0
Jan-17,NLO11,other,561,1,0
Jan-17,NLO09,other,588,5,0
Jan-17,RQ8,1,7343,1748,2374
Jan-17,RQ8,other,475,33,0
Jan-17,RD8,1,7028,1621,1307
Jan-17,RD8,other,4716,1,0
Jan-17,Y02652,other,4164,0,0
Jan-17,RM1,1,8944,2311,2275
Jan-17,RM1,other,799,0,0
Jan-17,RGN,1,7547,2278,2211
Jan-17,RGN,other,637,0,0
Jan-17,RNS,1,8353,1712,2380
Jan-17,RNS,2,864,2,0
Jan-17,NMH01,other,5324,0,0
Jan-17,NR3,other,4901,194,0
Jan-17,RX1,1,14017,3472,4073
Jan-17,RX1,2,1435,18,0
Jan-17,RX1,other,172,3,0
Jan-17,NLO10,other,3033,20,0
Jan-17,C82010,other,282,0,0
Jan-17,NLO12,other,237,1,0
Jan-17,Y02428,other,2411,0,0
Jan-17,RXK,1,13929,2932,3212
Jan-17,RXK,2,1990,14,27
Jan-17,RXK,other,2720,0,0
Jan-17,RK5,1,8295,919,2788
Jan-17,RK5,other,3907,18,5
Jan-17,RXW,1,9289,2882,2360
Jan-17,RXW,other,1727,0,0
Jan-17,R1D,2,466,0,0
Jan-17,R1D,other,1690,0,0
Jan-17,Y02615,other,5655,0,0
Jan-17,RJC,1,4949,379,1700
Jan-17,RJC,other,570,0,0
Jan-17,RAJ,1,7989,1484,2446
Jan-17,Y02961,other,3966,0,0
Jan-17,RNA,1,8593,1903,2460
Jan-17,RNA,other,6882,0,0
Jan-17,RQW,1,8076,3019,1525
Jan-17,RCX,1,4996,684,2142
Jan-17,RL4,1,10711,2416,2700
Jan-17,RL4,other,7657,67,0
Jan-17,RWD,1,12238,2977,3522
Jan-17,RRK,1,9640,2585,2919
Jan-17,RKB,1,11313,3361,3874
Jan-17,RKB,2,1861,45,72
Jan-17,RKB,other,1927,7,2
Jan-17,RWE,1,11691,4146,3729
Jan-17,RWE,2,1711,28,6
Jan-17,RWE,other,5928,68,232
Jan-17,RJE,1,14046,4583,4206
Jan-17,RJE,2,404,0,0
Jan-17,RJE,other,4376,65,0
Jan-17,RBK,1,6401,2418,1965
Jan-17,RBK,other,3587,14,0
Jan-17,ATQ02,other,3933,0,0
Jan-17,RWG,1,7670,2696,2768
Jan-17,RWG,other,3312,9,0
Jan-17,RGR,1,5353,681,2019
Jan-17,RWP,1,9170,3174,2928
Jan-17,RWP,other,4785,0,0
Jan-17,R1A,2,726,0,0
Jan-17,RLQ,1,4195,1060,1084
Jan-17,RLQ,other,3060,0,0
Jan-17,REM,1,6896,2880,2229
Jan-17,REM,other,6984,0,0
Jan-17,RCF,1,4996,580,997
Jan-17,RBS,1,4829,131,1111
Jan-17,RFF,1,6947,894,2227
Jan-17,RXL,1,6534,2406,2136
Jan-17,RXL,other,9209,0,0
Jan-17,RMC,1,8074,1875,2334
Jan-17,RMC,other,955,0,6
Jan-17,RAE,1,11080,1468,3075
Jan-17,NNF09,other,1365,0,0
Jan-17,RY2,other,7639,32,0
Jan-17,RWY,1,12385,967,2746
Jan-17,RW3,1,12022,2741,3687
Jan-17,RW3,2,3350,5,153
Jan-17,RW3,other,9658,41,169
Jan-17,RLN,1,7906,1681,2838
Jan-17,RLN,2,2194,11,43
Jan-17,RLN,other,2630,5,0
Jan-17,RJR,1,5675,1080,1599
Jan-17,RJR,other,580,4,0
Jan-17,RXP,1,10652,2797,3465
Jan-17,RXP,other,11643,0,0
Jan-17,RNN,other,1438,22,0
Jan-17,RP5,1,10771,1990,3376
Jan-17,RP5,other,2563,0,401
Jan-17,RJN,1,3822,1153,980
Jan-17,RJN,other,205,0,0
Jan-17,RXR,1,9071,3333,3153
Jan-17,RXR,other,6107,410,42
Jan-17,NNF28,other,78,0,0
Jan-17,RR7,1,7081,606,1687
Jan-17,RR7,other,2359,0,0
Jan-17,RCD,1,3575,262,917
Jan-17,RCD,other,743,0,0
Jan-17,RWA,1,10847,2066,3163
Jan-17,RWA,other,1130,0,0
Jan-17,RV9,other,1385,1,0
Jan-17,RXN,1,6350,1735,1787
Jan-17,RXN,other,4327,128,285
Jan-17,Y01231,other,2243,0,0
Jan-17,RR8,1,17366,3508,5056
Jan-17,RR8,other,1932,0,0
Jan-17,Y02875,other,4225,0,0
Jan-17,RY1,other,2160,0,0
Jan-17,REP,2,1109,32,128
Jan-17,Y01069,other,3286,0,0
Jan-17,RBT,1,5404,1082,1636
Jan-17,RBT,other,1561,0,0
Jan-17,RXF,1,19422,4444,4642
Jan-17,RNL,1,7502,1471,2072
Jan-17,RVW,1,5630,600,1729
Jan-17,RVW,other,1446,0,4
Jan-17,RTV,other,1889,0,0
Jan-17,NLO01,other,6848,241,0
Jan-17,RJL,1,10715,2370,2569
Jan-17,RJL,other,1213,1,0
Jan-17,RTF,1,8126,1493,3831
Jan-17,RTF,other,7370,56,22
Jan-17,RW6,1,21943,6004,5261
Jan-17,RW6,other,4227,86,109
Jan-17,RT2,other,3681,0,0
Jan-17,RQ6,1,7521,2659,2204
Jan-17,RQ6,2,1720,0,20
Jan-17,RQ6,other,10253,0,0
Jan-17,RM3,1,8292,1933,2643
Jan-17,RCU,1,4549,76,626
Jan-17,RHQ,1,9180,2735,2976
Jan-17,RHQ,2,1129,0,0
Jan-17,RHQ,other,6672,11,6
Jan-17,RTR,1,9800,1156,2065
Jan-17,RTR,other,5567,1,21
Jan-17,RE9,1,4925,725,1266
Jan-17,RE9,other,599,2,0
Jan-17,RVY,1,6048,1236,1814
Jan-17,RVY,other,4838,6,0
Jan-17,RBN,1,8609,2619,3250
Jan-17,RBN,other,5522,32,0
Jan-17,RWJ,1,7257,2140,2355
Jan-17,RMP,1,7037,1638,1773
Jan-17,RTD,1,9872,1405,2200
Jan-17,RTD,2,1605,32,19
Jan-17,RTD,other,4543,0,5
Jan-17,RFR,1,6275,1876,1575
Jan-17,RFR,other,4337,18,0
Jan-17,RM2,1,8151,1295,2563
Jan-17,RTX,1,6612,1664,2051
Jan-17,RTX,other,1612,26,88
Jan-17,RWW,1,6598,1431,2661
Jan-17,RWW,other,3667,21,0
Jan-17,RY7,other,4317,61,0
Jan-17,RBL,1,7665,1972,2527
Jan-17,RBL,other,2493,32,0
Jan-17,AJN,other,418,0,0
Jan-17,RRF,1,6852,1604,1798
Jan-17,RCB,1,8546,3160,3362
Jan-17,RCB,other,5978,8,0
Jan-17,RTK,1,8219,1664,2099
Jan-17,RTK,other,1387,0,0
Jan-17,Y02688,other,3401,17,0
Jan-17,NQT10,other,3629,0,0
Jan-17,RWX,other,5085,0,0
Jan-17,Y04538,other,2938,0,0
Jan-17,RXH,1,11727,2903,3274
Jan-17,RXH,2,963,2,21
Jan-17,NLW,other,4856,1,0
Jan-17,RXQ,1,6779,1474,2746
Jan-17,RXQ,2,1258,0,527
Jan-17,RXQ,other,3291,8,0
Jan-17,Y00058,other,2222,39,0
Jan-17,NLT02,other,1065,0,0
Jan-17,RJ8,other,7669,20,10
Jan-17,RN7,1,8267,2229,2325
Jan-17,RN7,other,1496,3,0
Jan-17,RBD,1,3402,193,1326
Jan-17,RBD,other,3602,2,0
Jan-17,RVV,1,11837,4875,3216
Jan-17,RVV,other,4930,53,444
Jan-17,RXC,1,8771,2335,2663
Jan-17,DD401,other,847,0,0
Jan-17,RDU,1,19458,2980,6133
Jan-17,R1J,other,5056,39,1
Jan-17,RTE,1,10613,2697,3482
Jan-17,RN3,1,6556,1995,2425
Jan-17,RN3,other,4932,35,0
Jan-17,RN5,1,8914,1974,2429
Jan-17,RN5,other,1108,0,0
Jan-17,NDA57,other,615,8,0
Jan-17,R1F,1,3244,819,830
Jan-17,R1F,other,1170,0,0
Jan-17,RYY,other,5276,10,0
Jan-17,NR5,other,3190,1,0
Jan-17,RWF,1,11206,3056,3431
Jan-17,RWF,other,1741,0,0
Jan-17,RPA,1,9088,2548,2061
Jan-17,RVJ,1,6687,1651,2380
Jan-17,RBZ,1,3429,403,1128
Jan-17,RBZ,other,3561,0,0
Jan-17,L83087,other,122,0,0
Jan-17,RNU,other,2445,37,0
Jan-17,RTH,1,10450,1833,3223
Jan-17,RTH,2,1643,0,66
Jan-17,NLX02,other,520,0,0
Jan-17,RK9,1,7728,1634,2945
Jan-17,RK9,2,236,0,0
Jan-17,RD3,1,5315,653,1777
Jan-17,RD3,other,1285,0,0
Jan-17,RHU,1,8906,2966,2979
Jan-17,RHU,2,816,0,0
Jan-17,RHU,other,1585,12,4
Jan-17,RPC,other,837,3,18
Jan-17,RHW,1,9158,1209,3112
Jan-17,RHW,2,1247,11,4
Jan-17,REF,1,5580,1366,2515
Jan-17,REF,other,1345,13,29
Jan-17,RH8,1,7798,757,1954
Jan-17,RH8,other,602,0,0
Jan-17,RA2,1,5570,767,2059
Jan-17,RD1,1,5818,1763,2167
Jan-17,RD1,other,936,14,122
Jan-17,RNZ,1,3550,581,1126
Jan-17,RNZ,2,282,0,0
Jan-17,Y02666,other,1333,0,0
Jan-17,RH5,other,6219,14,0
Jan-17,RYF,other,1131,0,0
Jan-17,NTP11,other,4541,2,0
Jan-17,RW1,other,1838,6,6
Jan-17,NTPAD,other,4396,36,0
Jan-17,RTP,1,7711,1004,2391
Jan-17,RDR,other,8135,145,0
Jan-17,RBA,1,5198,453,1823
Jan-17,AAH,other,146,0,0
Jan-17,RDZ,1,5994,665,1982
Jan-17,RDZ,2,1320,3,9
Jan-17,RA9,1,5863,1088,2540
Jan-17,RA9,other,2460,0,0
Jan-17,RHM,1,8230,1472,3311
Jan-17,RHM,2,1351,23,16
Jan-17,RA7,1,8566,1985,2967
Jan-17,RA7,2,1668,24,20
Jan-17,RYR,1,10512,1030,3159
Jan-17,RYR,other,1053,2,0
Jan-17,RA3,1,4073,1471,1074
Jan-17,NDA56,other,2600,7,0
Jan-17,G82071,other,2016,0,0
Jan-17,NDA55,other,3051,13,0
Jan-17,NLX24,other,1257,3,0
Jan-17,RA4,1,3812,162,1578
Dec-16,RF4,1,21096,3929,4644
Dec-16,RF4,2,560,1,0
Dec-16,RF4,other,3383,13,0
Dec-16,R1H,1,29522,7298,6780
Dec-16,R1H,2,594,0,0
Dec-16,R1H,other,11112,116,0
Dec-16,AD913,other,4435,1,0
Dec-16,RYX,other,18545,273,0
Dec-16,RQM,1,16931,2675,3671
Dec-16,RQM,other,7679,131,0
Dec-16,RJ6,1,6551,1483,2190
Dec-16,RJ6,other,3826,86,0
Dec-16,Y02696,other,1244,0,0
Dec-16,NX122,other,2777,0,0
Dec-16,RVR,1,12585,768,3414
Dec-16,RVR,2,383,0,1
Dec-16,RJ1,1,12254,1716,3216
Dec-16,RJ1,2,671,0,0
Dec-16,RJ1,other,2621,6,0
Dec-16,Y03082,other,3690,0,0
Dec-16,RQX,1,10278,642,1733
Dec-16,RY9,other,4668,0,0
Dec-16,RYJ,1,9996,3530,3274
Dec-16,RYJ,2,3472,14,13
Dec-16,RYJ,other,10846,217,0
Dec-16,RJZ,1,17326,5682,4487
Dec-16,RJZ,2,1914,3,0
Dec-16,RJZ,other,5066,275,0
Dec-16,RAX,1,9191,1417,1896
Dec-16,RAX,2,888,0,0
Dec-16,RJ2,1,18393,4254,5098
Dec-16,RJ2,other,5750,289,0
Dec-16,R1K,1,12163,5392,4705
Dec-16,R1K,other,17439,228,0
Dec-16,RP6,2,7183,46,28
Dec-16,RAT,other,4404,62,0
Dec-16,RAP,1,14918,3078,2657
Dec-16,Y02973,other,758,0,0
Dec-16,AF003,other,390,0,0
Dec-16,AF002,other,486,0,0
Dec-16,RAL,1,19157,3695,3816
Dec-16,RAL,other,3329,1,0
Dec-16,Y03047,other,1997,0,0
Dec-16,RJ7,1,12785,1537,3818
Dec-16,RJ7,other,1364,0,0
Dec-16,F84747,other,2491,0,0
Dec-16,RAS,1,5868,2777,1731
Dec-16,RAS,other,7993,23,0
Dec-16,Y03094,other,3212,0,0
Dec-16,E84068,other,3847,0,0
Dec-16,RKE,1,8238,1169,1307
Dec-16,RRV,1,11196,1565,2001
Dec-16,Y02147,other,10188,0,0
Dec-16,Y03201,other,2474,0,0
Dec-16,NL7,other,5021,0,0
Dec-16,RDD,1,11910,1316,2484
Dec-16,RC1,1,6147,614,1916
Dec-16,M85813,other,3324,0,0
Dec-16,RQ3,1,5297,368,985
Dec-16,RJF,1,5228,1190,1793
Dec-16,RJF,other,4045,0,7
Dec-16,RGT,1,9127,2262,3084
Dec-16,RGT,other,2957,0,26
Dec-16,RFS,1,6708,1247,1980
Dec-16,NQ108,other,2224,6,0
Dec-16,RDE,1,7272,2135,2555
Dec-16,Y03571,other,6132,16,0
Dec-16,RTG,1,11375,2504,3702
Dec-16,RTG,other,4664,39,26
Dec-16,RY8,other,4694,0,0
Dec-16,NNJ,other,1995,0,0
Dec-16,RWH,1,9048,1983,3408
Dec-16,RWH,other,4540,2,0
Dec-16,NAX,other,274,0,0
Dec-16,NQ106,other,508,0,0
Dec-16,RLT,1,6396,1119,1100
Dec-16,NTPAL,other,2257,0,0
Dec-16,NEH06,other,1494,0,0
Dec-16,RR1,1,18850,4047,5865
Dec-16,RR1,other,3275,38,1272
Dec-16,RY4,other,719,1,0
Dec-16,RQQ,1,3574,1007,740
Dec-16,RGQ,1,7206,692,2078
Dec-16,RGQ,other,394,0,146
Dec-16,RGP,1,6005,616,1296
Dec-16,RGP,other,124,0,0
Dec-16,RNQ,1,7469,1546,2584
Dec-16,C82038,other,317,0,0
Dec-16,RY5,other,13131,99,28
Dec-16,NJS05,other,3650,125,0
Dec-16,RC9,1,8572,171,2760
Dec-16,RC9,other,4206,0,0
Dec-16,C82009,other,384,0,0
Dec-16,NLO11,other,656,1,0
Dec-16,NLO09,other,617,6,0
Dec-16,RQ8,1,7412,1471,2475
Dec-16,RQ8,other,517,19,0
Dec-16,RD8,1,7931,1585,1336
Dec-16,RD8,other,5165,6,0
Dec-16,Y02652,other,4210,0,0
Dec-16,RM1,1,9632,2151,2533
Dec-16,RM1,other,770,0,0
Dec-16,Y02646,other,5198,0,0
Dec-16,RGN,1,8206,2454,2233
Dec-16,RGN,other,598,1,0
Dec-16,RNS,1,8679,1596,2568
Dec-16,RNS,2,875,4,0
Dec-16,NMH01,other,5609,0,0
Dec-16,NR3,other,5102,265,0
Dec-16,RX1,1,14569,3901,4212
Dec-16,RX1,2,1295,51,0
Dec-16,RX1,other,191,3,0
Dec-16,NLO10,other,3145,9,0
Dec-16,C82010,other,200,0,0
Dec-16,NLO12,other,327,0,0
Dec-16,Y02428,other,2405,0,0
Dec-16,RXK,1,13578,3319,3339
Dec-16,RXK,2,1945,5,28
Dec-16,RXK,other,2886,0,0
Dec-16,RK5,1,8466,722,2828
Dec-16,RK5,other,4194,31,9
Dec-16,RXW,1,9667,2523,2323
Dec-16,RXW,other,1812,0,0
Dec-16,R1D,2,400,0,0
Dec-16,R1D,other,1592,2,0
Dec-16,Y02615,other,5884,0,0
Dec-16,RJC,1,5226,393,1655
Dec-16,RJC,other,535,0,0
Dec-16,RAJ,1,8375,2252,2428
Dec-16,Y02961,other,4191,0,0
Dec-16,RNA,1,8720,1495,2687
Dec-16,RNA,other,7491,0,0
Dec-16,RQW,1,8432,2584,1616
Dec-16,RCX,1,4970,348,1907
Dec-16,RL4,1,10541,1591,2588
Dec-16,RL4,other,9089,83,0
Dec-16,RWD,1,12617,2837,3594
Dec-16,RRK,1,9449,2179,2882
Dec-16,RKB,1,11507,3100,3930
Dec-16,RKB,2,1655,21,83
Dec-16,RKB,other,2115,5,3
Dec-16,RWE,1,12221,4881,3942
Dec-16,RWE,2,1569,13,7
Dec-16,RWE,other,6538,79,275
Dec-16,RJE,1,14278,5110,4458
Dec-16,RJE,2,358,0,0
Dec-16,RJE,other,4640,23,0
Dec-16,RBK,1,6268,2093,1888
Dec-16,RBK,other,3714,6,0
Dec-16,ATQ02,other,3932,0,0
Dec-16,RWG,1,8117,2452,3012
Dec-16,RWG,other,3422,22,0
Dec-16,RGR,1,5511,744,1977
Dec-16,RWP,1,9735,3568,2968
Dec-16,RWP,other,4690,0,0
Dec-16,R1A,2,762,0,0
Dec-16,RLQ,1,4490,1318,1123
Dec-16,RLQ,other,3104,0,0
Dec-16,REM,1,6945,2918,2202
Dec-16,REM,other,6981,0,0
Dec-16,RCF,1,5335,694,1042
Dec-16,RBS,1,5230,402,1091
Dec-16,RFF,1,6980,1149,2140
Dec-16,RXL,1,6902,2690,2251
Dec-16,RXL,other,9193,0,0
Dec-16,RMC,1,8874,1959,2430
Dec-16,RMC,other,557,3,1
Dec-16,RAE,1,11737,2104,3285
Dec-16,NNF09,other,1105,1,0
Dec-16,RY2,other,7326,79,0
Dec-16,RWY,1,12735,957,2701
Dec-16,NTP08,other,4299,7,0
Dec-16,RW3,1,12681,2380,3754
Dec-16,RW3,2,3236,1,153
Dec-16,RW3,other,9451,32,149
Dec-16,RLN,1,8164,1090,2926
Dec-16,RLN,2,2076,15,37
Dec-16,RLN,other,2569,4,0
Dec-16,RJR,1,5912,1152,1548
Dec-16,RJR,other,649,3,0
Dec-16,RXP,1,10593,2360,3302
Dec-16,RXP,other,11923,0,0
Dec-16,RNN,other,1019,11,0
Dec-16,RP5,1,10927,1811,3422
Dec-16,RP5,other,2569,0,378
Dec-16,RJN,1,4153,884,1006
Dec-16,RJN,other,227,0,0
Dec-16,RXR,1,9428,3024,3253
Dec-16,RXR,other,5933,469,45
Dec-16,NNF28,other,67,0,0
Dec-16,RR7,1,7549,504,1755
Dec-16,RR7,other,2398,11,0
Dec-16,RCD,1,4065,363,998
Dec-16,RCD,other,769,0,0
Dec-16,RWA,1,10770,1504,3376
Dec-16,RWA,other,1108,4,0
Dec-16,RV9,other,1322,2,0
Dec-16,RXN,1,7640,2308,2045
Dec-16,RXN,other,3286,94,155
Dec-16,Y01231,other,1846,0,0
Dec-16,RR8,1,17763,4275,5030
Dec-16,RR8,other,1746,0,0
Dec-16,Y02875,other,4112,0,0
Dec-16,RY1,other,2356,0,0
Dec-16,REP,2,1015,47,95
Dec-16,Y01069,other,3549,0,0
Dec-16,RBT,1,5284,752,1813
Dec-16,RBT,other,1721,1,0
Dec-16,RXF,1,19596,4516,4750
Dec-16,RNL,1,7406,1053,2105
Dec-16,RVW,1,5811,658,1787
Dec-16,RVW,other,1269,0,5
Dec-16,RTV,other,1813,0,0
Dec-16,NLO01,other,6720,14,0
Dec-16,RJL,1,10790,2115,2655
Dec-16,RJL,other,1259,1,3
Dec-16,RTF,1,8620,2083,3799
Dec-16,RTF,other,7821,56,17
Dec-16,RW6,1,22409,5784,5449
Dec-16,RW6,other,4272,147,120
Dec-16,RT2,other,4648,0,0
Dec-16,RQ6,1,7524,2709,2198
Dec-16,RQ6,2,1537,1,20
Dec-16,RQ6,other,10044,0,0
Dec-16,RM3,1,8662,1413,2898
Dec-16,RCU,1,5114,177,664
Dec-16,RHQ,1,9465,3380,2771
Dec-16,RHQ,2,1010,0,0
Dec-16,RHQ,other,6925,0,8
Dec-16,RTR,1,10109,992,2103
Dec-16,RTR,other,5846,0,24
Dec-16,RE9,1,4833,444,1290
Dec-16,RE9,other,690,5,0
Dec-16,RVY,1,6506,1013,2014
Dec-16,RVY,other,4784,14,0
Dec-16,RBN,1,8599,2234,3333
Dec-16,RBN,other,5411,25,0
Dec-16,RWJ,1,7897,2414,2484
Dec-16,RMP,1,7165,1703,1764
Dec-16,RTD,1,10614,1422,2361
Dec-16,RTD,2,1596,20,21
Dec-16,RTD,other,4499,0,4
Dec-16,RFR,1,2572,535,721
Dec-16,RM2,1,8542,1389,2796
Dec-16,RTX,1,7222,1578,2214
Dec-16,RTX,other,1233,25,92
Dec-16,RWW,1,6544,1489,2639
Dec-16,RWW,other,3638,25,0
Dec-16,RY7,other,4519,145,0
Dec-16,RBL,1,8142,1819,2588
Dec-16,RBL,other,2722,127,0
Dec-16,AJN,other,1261,0,0
Dec-16,RRF,1,7470,1298,1864
Dec-16,RCB,1,9147,2887,3464
Dec-16,RCB,other,6267,21,0
Dec-16,RTK,1,8574,1661,2095
Dec-16,RTK,other,1275,0,0
Dec-16,Y02688,other,3449,0,0
Dec-16,NQT10,other,3620,0,0
Dec-16,RWX,other,5182,0,0
Dec-16,Y04538,other,2690,4,0
Dec-16,RXH,1,12300,2597,3467
Dec-16,RXH,2,976,0,20
Dec-16,NLW,other,4563,45,0
Dec-16,RXQ,1,7043,1456,2895
Dec-16,RXQ,2,1217,0,459
Dec-16,RXQ,other,3538,12,0
Dec-16,Y00058,other,2363,3,0
Dec-16,NLT02,other,966,0,0
Dec-16,RJ8,other,7697,27,6
Dec-16,RN7,1,8993,2187,2565
Dec-16,RN7,other,1427,0,0
Dec-16,RBD,1,3439,77,1274
Dec-16,RBD,other,4056,3,0
Dec-16,RVV,1,12487,4481,3384
Dec-16,RVV,other,5004,23,423
Dec-16,RXC,1,9136,2055,2793
Dec-16,DD401,other,796,0,0
Dec-16,RDU,1,19713,2228,6370
Dec-16,R1J,other,5359,24,0
Dec-16,RTE,1,10843,2809,3396
Dec-16,RN3,1,6665,2085,2415
Dec-16,RN3,other,4992,16,0
Dec-16,RN5,1,8976,1391,2445
Dec-16,RN5,other,997,0,0
Dec-16,NDA57,other,523,0,0
Dec-16,R1F,1,3391,672,821
Dec-16,R1F,other,1442,0,0
Dec-16,RYY,other,8333,4,0
Dec-16,NR5,other,2934,0,0
Dec-16,RWF,1,11901,2740,3546
Dec-16,RWF,other,1751,0,0
Dec-16,RPA,1,10002,2640,2248
Dec-16,RVJ,1,6908,1523,2323
Dec-16,RBZ,1,3613,405,1099
Dec-16,RBZ,other,3911,0,0
Dec-16,L83087,other,146,0,0
Dec-16,RNU,other,2333,68,0
Dec-16,RTH,1,10813,1105,3612
Dec-16,RTH,2,1537,0,64
Dec-16,NLX02,other,574,0,0
Dec-16,RK9,1,7874,1289,2905
Dec-16,RK9,2,228,0,0
Dec-16,RD3,1,5406,567,1688
Dec-16,RD3,other,1114,0,0
Dec-16,RHU,1,9081,3065,3018
Dec-16,RHU,2,757,4,0
Dec-16,RHU,other,1538,0,2
Dec-16,RPC,other,817,4,18
Dec-16,RHW,1,9238,846,3095
Dec-16,RHW,2,1207,11,4
Dec-16,REF,1,5840,1324,2617
Dec-16,REF,other,1465,21,34
Dec-16,RH8,1,8087,677,1972
Dec-16,RH8,other,602,1,0
Dec-16,RA2,1,5975,1051,2166
Dec-16,RD1,1,6028,993,2144
Dec-16,RD1,other,1039,5,101
Dec-16,RNZ,1,3703,433,1051
Dec-16,RNZ,2,215,0,0
Dec-16,Y02666,other,1484,0,0
Dec-16,RH5,other,6487,23,0
Dec-16,RYF,other,1216,0,0
Dec-16,NTP11,other,4108,0,0
Dec-16,RW1,other,1764,5,7
Dec-16,NTPAD,other,4647,8,0
Dec-16,RTP,1,8662,883,2659
Dec-16,RDR,other,8251,283,0
Dec-16,RBA,1,5388,460,1853
Dec-16,AAH,other,150,0,0
Dec-16,RDZ,1,6080,433,1823
Dec-16,RDZ,2,1306,0,15
Dec-16,RA9,1,5959,1128,2584
Dec-16,RA9,other,2460,0,0
Dec-16,RHM,1,8467,1280,3308
Dec-16,RHM,2,1365,7,18
Dec-16,RA7,1,9091,2196,3021
Dec-16,RA7,2,1767,15,12
Dec-16,RYR,1,11485,1106,3532
Dec-16,RYR,other,987,15,0
Dec-16,RA3,1,4235,1413,1016
Dec-16,NDA56,other,2826,17,0
Dec-16,G82071,other,1886,0,0
Dec-16,NDA55,other,3358,16,0
Dec-16,NLX24,other,1141,1,0
Dec-16,RA4,1,4082,245,1535
Nov-16,RF4,1,20117,2612,4441
Nov-16,RF4,2,647,5,0
Nov-16,RF4,other,2954,7,0
Nov-16,R1H,1,28843,5298,6612
Nov-16,R1H,2,662,0,0
Nov-16,R1H,other,10435,57,0
Nov-16,AD913,other,4047,0,0
Nov-16,RYX,other,18478,182,0
Nov-16,RQM,1,16478,1985,3399
Nov-16,RQM,other,7603,107,0
Nov-16,RJ6,1,6179,1044,2207
Nov-16,RJ6,other,3669,207,0
Nov-16,Y02696,other,902,0,0
Nov-16,NX122,other,2701,0,0
Nov-16,RVR,1,12294,562,3066
Nov-16,RVR,2,417,0,7
Nov-16,RJ1,1,12129,2487,3123
Nov-16,RJ1,2,699,0,0
Nov-16,RJ1,other,2920,2,0
Nov-16,Y03082,other,3804,0,0
Nov-16,RQX,1,9946,663,1605
Nov-16,RY9,other,4344,0,0
Nov-16,RYJ,1,9741,3094,3058
Nov-16,RYJ,2,3741,16,10
Nov-16,RYJ,other,10129,134,0
